instrument_idx,threshold,f_measure
7.0,0.01,0.02702702702702703
2.0,0.08,0.6666666666666665
2.0,0.09,0.6666666666666665
2.0,0.09999999999999999,0.6666666666666665
5.0,0.14,0.4454976303317536
1.0,0.25,0.48000000000000004
1.0,0.26,0.48000000000000004
