instrument_idx,threshold,f_measure
7.0,0.05,0.08695652173913042
3.0,0.06999999999999999,0.537313432835821
1.0,0.19,0.4864864864864865
1.0,0.2,0.4864864864864865
5.0,0.26,0.29268292682926833
