instrument_idx,threshold,f_measure
2.0,0.01,0.07253886010362694
3.0,0.01,0.06613756613756613
6.0,0.01,0.06493506493506494
7.0,0.01,0.15162454873646208
4.0,0.13,0.059523809523809514
5.0,0.24000000000000002,0.08528198074277854
1.0,0.28,0.2767475035663338
