instrument_idx,threshold,f_measure
3.0,0.01,0.10891089108910891
1.0,0.14,0.17107942973523424
4.0,0.22,0.2
4.0,0.23,0.2
4.0,0.24000000000000002,0.2
4.0,0.25,0.2
4.0,0.26,0.2
5.0,0.29000000000000004,0.3093093093093093
