instrument_idx,threshold,f_measure
1.0,0.08,0.9473684210526316
1.0,0.09,0.9473684210526316
4.0,0.15000000000000002,0.6666666666666666
5.0,0.28,0.8571428571428572
5.0,0.29000000000000004,0.8571428571428572
