instrument_idx,threshold,f_measure
6.0,0.02,0.22222222222222224
7.0,0.03,0.17647058823529413
3.0,0.05,0.04562737642585551
2.0,0.060000000000000005,0.14285714285714288
2.0,0.06999999999999999,0.14285714285714288
2.0,0.08,0.14285714285714288
2.0,0.09,0.14285714285714288
1.0,0.14,0.3842195540308748
4.0,0.24000000000000002,0.16216216216216217
5.0,0.29000000000000004,0.529891304347826
