instrument_idx,threshold,f_measure
2.0,0.03,0.20689655172413796
3.0,0.060000000000000005,0.14659685863874347
4.0,0.11,0.3107569721115538
1.0,0.29000000000000004,0.35555555555555557
5.0,0.29000000000000004,0.3870967741935484
