instrument_idx,threshold,f_measure
2.0,0.01,0.09345794392523364
6.0,0.01,0.10810810810810811
7.0,0.02,0.014084507042253521
3.0,0.060000000000000005,0.2047930283224401
4.0,0.11,0.0662251655629139
1.0,0.19,0.27478260869565213
5.0,0.22,0.2136150234741784
