instrument_idx,threshold,f_measure
7.0,0.03,0.6666666666666666
3.0,0.04,0.7796610169491525
1.0,0.13,0.8749999999999999
1.0,0.14,0.8749999999999999
1.0,0.15000000000000002,0.8749999999999999
1.0,0.16,0.8749999999999999
1.0,0.17,0.8749999999999999
